cumulative_population,cumulative_income,year
0.06153846153846154,4.890831680935222e-05,2014
0.06190476190476191,4.9660752452573023e-05,2014
0.06227106227106227,5.041318809579382e-05,2014
0.06263736263736264,5.116562373901463e-05,2014
0.063003663003663,5.191805938223543e-05,2014
0.06336996336996337,5.2670495025456237e-05,2014
0.06373626373626373,5.3422930668677036e-05,2014
0.0641025641025641,5.417536631189784e-05,2014
0.06446886446886448,5.492780195511865e-05,2014
0.06483516483516484,5.568023759833945e-05,2014
0.0652014652014652,5.6432673241560256e-05,2014
0.06556776556776557,5.7185108884781056e-05,2014
0.06593406593406594,5.793754452800186e-05,2014
0.0663003663003663,5.868998017122266e-05,2014
0.06666666666666667,5.944241581444347e-05,2014
0.06703296703296703,6.019485145766427e-05,2014
0.0673992673992674,6.0947287100885076e-05,2014
0.06776556776556776,6.169972274410588e-05,2014
0.06813186813186813,6.245215838732668e-05,2014
0.0684981684981685,6.320459403054749e-05,2014
0.06886446886446887,6.395702967376828e-05,2014
0.06923076923076923,6.470946531698909e-05,2014
0.0695970695970696,6.54619009602099e-05,2014
0.06996336996336996,6.62143366034307e-05,2014
0.07032967032967033,6.69667722466515e-05,2014
0.0706959706959707,6.77192078898723e-05,2014
0.07106227106227106,6.847164353309311e-05,2014
0.07142857142857142,6.922407917631392e-05,2014
0.07179487179487179,6.997651481953471e-05,2014
0.07216117216117215,7.072895046275552e-05,2014
0.07252747252747253,7.148138610597632e-05,2014
0.0728937728937729,7.223382174919713e-05,2014
0.07326007326007326,7.298625739241792e-05,2014
0.07362637362637363,7.373869303563873e-05,2014
0.073992673992674,7.449112867885954e-05,2014
0.07435897435897436,7.524356432208034e-05,2014
0.07472527472527472,7.599599996530113e-05,2014
0.07509157509157509,7.674843560852194e-05,2014
0.07545787545787545,7.750087125174275e-05,2014
0.07582417582417582,7.825330689496355e-05,2014
0.0761904761904762,7.900574253818435e-05,2014
0.07655677655677656,7.975817818140515e-05,2014
0.07692307692307693,8.051061382462596e-05,2014
0.07728937728937729,8.126304946784677e-05,2014
0.07765567765567766,8.201548511106757e-05,2014
0.07802197802197802,8.276792075428837e-05,2014
0.07838827838827839,8.352035639750917e-05,2014
0.07875457875457875,8.427279204072998e-05,2014
0.07912087912087912,8.502522768395079e-05,2014
0.07948717948717948,8.577766332717158e-05,2014
0.07985347985347985,8.653009897039239e-05,2014
0.08021978021978023,8.72825346136132e-05,2014
0.08058608058608059,8.8034970256834e-05,2014
0.08095238095238096,8.87874059000548e-05,2014
0.08131868131868132,8.95398415432756e-05,2014
0.08168498168498169,9.029227718649641e-05,2014
0.08205128205128205,9.104471282971721e-05,2014
0.08241758241758242,9.179714847293801e-05,2014
0.08278388278388278,9.254958411615881e-05,2014
0.08315018315018315,9.330201975937962e-05,2014
0.08351648351648351,9.405445540260043e-05,2014
0.08388278388278388,9.480689104582122e-05,2014
0.08424908424908426,9.555932668904203e-05,2014
0.08461538461538462,9.631176233226283e-05,2014
0.08498168498168499,9.706419797548364e-05,2014
0.08534798534798535,9.781663361870443e-05,2014
0.08571428571428572,9.856906926192524e-05,2014
0.08608058608058608,9.932150490514605e-05,2014
0.08644688644688645,0.00010007394054836685,2014
0.08681318681318681,0.00010082637619158765,2014
0.08717948717948718,0.00010157881183480845,2014
0.08754578754578754,0.00010233124747802926,2014
0.08791208791208792,0.00010308368312125007,2014
0.08827838827838828,0.00010383611876447086,2014
0.08864468864468865,0.00010458855440769167,2014
0.08901098901098901,0.00010534099005091247,2014
0.08937728937728938,0.00010609342569413328,2014
0.08974358974358974,0.00010722207915896448,2014
0.09010989010989011,0.00010835073262379569,2014
0.09047619047619047,0.00010947938608862689,2014
0.09084249084249084,0.00011060803955345809,2014
0.0912087912087912,0.0001117366930182893,2014
0.09157509157509157,0.00011286534648312051,2014
0.09194139194139195,0.00011399399994795172,2014
0.09230769230769231,0.00011512265341278292,2014
0.09267399267399268,0.00011625130687761412,2014
0.09304029304029304,0.00011737996034244533,2014
0.09340659340659341,0.00011850861380727653,2014
0.09377289377289377,0.00011963726727210773,2014
0.09413919413919414,0.00012076592073693894,2014
0.0945054945054945,0.00012189457420177015,2014
0.09487179487179487,0.00012302322766660136,2014
0.09523809523809523,0.00012415188113143254,2014
0.0956043956043956,0.00012528053459626376,2014
0.09597069597069598,0.00012640918806109498,2014
0.09633699633699634,0.00012753784152592617,2014
0.0967032967032967,0.00012866649499075738,2014
0.09706959706959707,0.00012979514845558857,2014
0.09743589743589744,0.0001309238019204198,2014
0.0978021978021978,0.00013205245538525098,2014
0.09816849816849817,0.0001331811088500822,2014
0.09853479853479853,0.00013430976231491341,2014
0.0989010989010989,0.0001354384157797446,2014
0.09926739926739926,0.00013656706924457582,2014
0.09963369963369964,0.000137695722709407,2014
0.1,0.00013882437617423823,2014
0.10036630036630037,0.00013995302963906942,2014
0.10073260073260074,0.00014108168310390063,2014
0.1010989010989011,0.00014221033656873185,2014
0.10146520146520147,0.00014333899003356304,2014
0.10183150183150183,0.00014446764349839426,2014
0.1021978021978022,0.00014559629696322545,2014
0.10256410256410256,0.00014672495042805666,2014
0.10293040293040293,0.00014785360389288785,2014
0.10329670329670329,0.00014898225735771907,2014
0.10366300366300367,0.00015011091082255026,2014
0.10402930402930403,0.00015123956428738148,2014
0.1043956043956044,0.0001523682177522127,2014
0.10476190476190476,0.00015349687121704388,2014
0.10512820512820513,0.0001546255246818751,2014
0.1054945054945055,0.0001557541781467063,2014
0.10586080586080586,0.0001568828316115375,2014
0.10622710622710622,0.0001580114850763687,2014
0.10659340659340659,0.0001591401385411999,2014
0.10695970695970695,0.00016026879200603113,2014
0.10732600732600732,0.00016139744547086232,2014
0.1076923076923077,0.00016252609893569354,2014
0.10805860805860806,0.00016365475240052473,2014
0.10842490842490843,0.00016478340586535594,2014
0.1087912087912088,0.00016591205933018713,2014
0.10915750915750916,0.00016704071279501835,2014
0.10952380952380952,0.00016816936625984957,2014
0.10989010989010989,0.00016929801972468076,2014
0.11025641025641025,0.00017042667318951197,2014
0.11062271062271062,0.00017155532665434316,2014
0.11098901098901098,0.00017268398011917438,2014
0.11135531135531136,0.00017381263358400557,2014
0.11172161172161173,0.00017494128704883679,2014
0.11208791208791209,0.000176069940513668,2014
0.11245421245421246,0.0001771985939784992,2014
0.11282051282051282,0.0001783272474433304,2014
0.11318681318681319,0.0001794559009081616,2014
0.11355311355311355,0.00018058455437299281,2014
0.11391941391941392,0.000181713207837824,2014
0.11428571428571428,0.00018284186130265522,2014
0.11465201465201465,0.00018397051476748644,2014
0.11501831501831501,0.00018509916823231763,2014
0.11538461538461539,0.00018622782169714884,2014
0.11575091575091576,0.00018735647516198003,2014
0.11611721611721612,0.00018848512862681125,2014
0.11648351648351649,0.00018961378209164244,2014
0.11684981684981685,0.00019085819488619995,2014
0.11721611721611722,0.00019210260768075742,2014
0.11758241758241758,0.0001933470204753149,2014
0.11794871794871795,0.00019459143326987238,2014
0.11831501831501831,0.00019583584606442986,2014
0.11868131868131868,0.00019708025885898734,2014
0.11904761904761904,0.00019832467165354484,2014
0.11941391941391942,0.00019956908444810232,2014
0.11978021978021978,0.0002008134972426598,2014
0.12014652014652015,0.00020205791003721728,2014
0.12051282051282051,0.00020330232283177475,2014
0.12087912087912088,0.00020454673562633223,2014
0.12124542124542124,0.00020579114842088974,2014
0.12161172161172161,0.00020703556121544721,2014
0.12197802197802197,0.0002082799740100047,2014
0.12234432234432234,0.00020952438680456217,2014
0.1227106227106227,0.00021076879959911965,2014
0.12307692307692308,0.00021201321239367713,2014
0.12344322344322345,0.0002132576251882346,2014
0.12380952380952381,0.0002145020379827921,2014
0.12417582417582418,0.0002157464507773496,2014
0.12454212454212454,0.00021699086357190707,2014
0.12490842490842491,0.00021823527636646454,2014
0.12527472527472527,0.00021947968916102202,2014
0.12564102564102564,0.0002207241019555795,2014
0.126007326007326,0.000221968514750137,2014
0.12637362637362637,0.00022321292754469448,2014
0.12673992673992673,0.00022445734033925196,2014
0.1271062271062271,0.00022570175313380944,2014
0.12747252747252746,0.00022694616592836692,2014
0.12783882783882783,0.0002281905787229244,2014
0.1282051282051282,0.0002294349915174819,2014
0.12857142857142856,0.00023067940431203938,2014
0.12893772893772895,0.00023192381710659686,2014
0.12930402930402932,0.00023316822990115434,2014
0.12967032967032968,0.0002344126426957118,2014
0.13003663003663005,0.0002356570554902693,2014
0.1304029304029304,0.0002369014682848268,2014
0.13076923076923078,0.00023814588107938427,2014
0.13113553113553114,0.00023939029387394175,2014
0.1315018315018315,0.00024063470666849923,2014
0.13186813186813187,0.0002418791194630567,2014
0.13223443223443224,0.0002431235322576142,2014
0.1326007326007326,0.00024436794505217166,2014
0.13296703296703297,0.00024561235784672917,2014
0.13333333333333333,0.0002468567706412866,2014
0.1336996336996337,0.0002481011834358441,2014
0.13406593406593406,0.00024934559623040163,2014
0.13443223443223443,0.0002505900090249591,2014
0.1347985347985348,0.0002518344218195166,2014
0.13516483516483516,0.00025307883461407404,2014
0.13553113553113552,0.00025432324740863154,2014
0.1358974358974359,0.00025556766020318905,2014
0.13626373626373625,0.0002568120729977465,2014
0.13663003663003662,0.000258056485792304,2014
0.136996336996337,0.00025930089858686146,2014
0.13736263736263737,0.00026054531138141896,2014
0.13772893772893774,0.0002617897241759764,2014
0.1380952380952381,0.0002630341369705339,2014
0.13846153846153847,0.0002642785497650914,2014
0.13882783882783883,0.00026552296255964887,2014
0.1391941391941392,0.0002667673753542064,2014
0.13956043956043956,0.00026801178814876383,2014
0.13992673992673993,0.00026925620094332133,2014
0.1402930402930403,0.00027050061373787884,2014
0.14065934065934066,0.0002717450265324363,2014
0.14102564102564102,0.0002729894393269938,2014
0.1413919413919414,0.00027423385212155125,2014
0.14175824175824175,0.00027547826491610875,2014
0.14212454212454212,0.0002767226777106662,2014
0.14249084249084248,0.0002779670905052237,2014
0.14285714285714285,0.0002792115032997812,2014
0.14322344322344321,0.00028045591609433866,2014
0.14358974358974358,0.00028170032888889617,2014
0.14395604395604394,0.0002829447416834536,2014
0.1443223443223443,0.0002841891544780111,2014
0.1446886446886447,0.00028543356727256863,2014
0.14505494505494507,0.0002866779800671261,2014
0.14542124542124543,0.0002879223928616836,2014
0.1457875457875458,0.00028916680565624104,2014
0.14615384615384616,0.00029041121845079854,2014
0.14652014652014653,0.00029191608973724013,2014
0.1468864468864469,0.00029342096102368177,2014
0.14725274725274726,0.00029492583231012336,2014
0.14761904761904762,0.00029643070359656494,2014
0.147985347985348,0.0002979355748830066,2014
0.14835164835164835,0.00029944044616944817,2014
0.14871794871794872,0.00030094531745588975,2014
0.14908424908424908,0.0003024501887423314,2014
0.14945054945054945,0.000303955060028773,2014
0.1498168498168498,0.0003054599313152146,2014
0.15018315018315018,0.0003069648026016562,2014
0.15054945054945054,0.0003084696738880978,2014
0.1509157509157509,0.00030997454517453943,2014
0.15128205128205127,0.000311479416460981,2014
0.15164835164835164,0.00031298428774742266,2014
0.152014652014652,0.00031448915903386425,2014
0.1523809523809524,0.00031599403032030583,2014
0.15274725274725276,0.0003174989016067475,2014
0.15311355311355312,0.00031900377289318906,2014
0.1534798534798535,0.00032050864417963065,2014
0.15384615384615385,0.0003220135154660723,2014
0.15421245421245422,0.0003235183867525139,2014
0.15457875457875458,0.0003250232580389555,2014
0.15494505494505495,0.0003265281293253971,2014
0.15531135531135531,0.0003280330006118387,2014
0.15567765567765568,0.0003295378718982803,2014
0.15604395604395604,0.0003310427431847219,2014
0.1564102564102564,0.0003325476144711635,2014
0.15677655677655677,0.00033405248575760514,2014
0.15714285714285714,0.0003355573570440467,2014
0.1575091575091575,0.00033706222833048837,2014
0.15787545787545787,0.00033856709961692995,2014
0.15824175824175823,0.00034007197090337154,2014
0.1586080586080586,0.0003415768421898132,2014
0.15897435897435896,0.00034308171347625477,2014
0.15934065934065933,0.00034458658476269635,2014
0.1597069597069597,0.000346091456049138,2014
0.16007326007326006,0.0003475963273355796,2014
0.16043956043956045,0.0003491011986220212,2014
0.16080586080586082,0.0003506060699084628,2014
0.16117216117216118,0.0003521109411949044,2014
0.16153846153846155,0.00035361581248134603,2014
0.1619047619047619,0.0003551206837677876,2014
0.16227106227106228,0.0003566255550542292,2014
0.16263736263736264,0.00035813042634067084,2014
0.163003663003663,0.00035963529762711243,2014
0.16336996336996337,0.00036114016891355407,2014
0.16373626373626374,0.00036264504019999566,2014
0.1641025641025641,0.00036414991148643724,2014
0.16446886446886447,0.0003656547827728789,2014
0.16483516483516483,0.00036715965405932047,2014
0.1652014652014652,0.0003686645253457621,2014
0.16556776556776556,0.0003701693966322037,2014
0.16593406593406593,0.0003716742679186453,2014
0.1663003663003663,0.0003731791392050869,2014
0.16666666666666666,0.0003746840104915285,2014
0.16703296703296702,0.0003761888817779701,2014
0.1673992673992674,0.00037769375306441174,2014
0.16776556776556775,0.0003791986243508533,2014
0.16813186813186815,0.00038070349563729496,2014
0.1684981684981685,0.00038220836692373655,2014
0.16886446886446888,0.00038371323821017814,2014
0.16923076923076924,0.0003852181094966198,2014
0.1695970695970696,0.00038672298078306136,2014
0.16996336996336997,0.00038822785206950295,2014
0.17032967032967034,0.0003897327233559446,2014
0.1706959706959707,0.0003912375946423862,2014
0.17106227106227107,0.0003927424659288278,2014
0.17142857142857143,0.0003942473372152694,2014
0.1717948717948718,0.000395752208501711,2014
0.17216117216117216,0.00039761882769354725,2014
0.17252747252747253,0.00039948544688538345,2014
0.1728937728937729,0.00040135206607721965,2014
0.17326007326007326,0.0004032186852690559,2014
0.17362637362637362,0.0004050853044608921,2014
0.17399267399267399,0.00040695192365272837,2014
0.17435897435897435,0.0004088185428445646,2014
0.17472527472527472,0.0004106851620364008,2014
0.17509157509157508,0.00041255178122823704,2014
0.17545787545787545,0.00041441840042007324,2014
0.17582417582417584,0.00041628501961190944,2014
0.1761904761904762,0.0004181516388037457,2014
0.17655677655677657,0.0004200182579955819,2014
0.17692307692307693,0.00042188487718741816,2014
0.1772893772893773,0.00042375149637925437,2014
0.17765567765567766,0.00042561811557109057,2014
0.17802197802197803,0.00042748473476292683,2014
0.1783882783882784,0.00042935135395476303,2014
0.17875457875457876,0.00043121797314659923,2014
0.17912087912087912,0.0004330845923384355,2014
0.1794871794871795,0.0004349512115302717,2014
0.17985347985347985,0.00043681783072210795,2014
0.18021978021978022,0.00043868444991394416,2014
0.18058608058608058,0.00044055106910578036,2014
0.18095238095238095,0.0004424176882976166,2014
0.1813186813186813,0.0004442843074894528,2014
0.18168498168498168,0.000446150926681289,2014
0.18205128205128204,0.0004480175458731253,2014
0.1824175824175824,0.0004498841650649615,2014
0.18278388278388277,0.00045175078425679774,2014
0.18315018315018314,0.00045361740344863395,2014
0.1835164835164835,0.00045548402264047015,2014
0.1838827838827839,0.0004573506418323064,2014
0.18424908424908426,0.0004592172610241426,2014
0.18461538461538463,0.0004610838802159788,2014
0.184981684981685,0.0004629504994078151,2014
0.18534798534798536,0.0004648171185996513,2014
0.18571428571428572,0.00046668373779148754,2014
0.18608058608058609,0.00046855035698332374,2014
0.18644688644688645,0.00047041697617515994,2014
0.18681318681318682,0.0004722835953669962,2014
0.18717948717948718,0.0004741502145588324,2014
0.18754578754578755,0.0004760168337506686,2014
0.1879120879120879,0.00047788345294250486,2014
0.18827838827838828,0.00047975007213434107,2014
0.18864468864468864,0.0004816166913261773,2014
0.189010989010989,0.0004834977804342293,2014
0.18937728937728937,0.0004853788695422813,2014
0.18974358974358974,0.0004872599586503333,2014
0.1901098901098901,0.0004891410477583854,2014
0.19047619047619047,0.0004910221368664374,2014
0.19084249084249083,0.0004929032259744894,2014
0.1912087912087912,0.0004947843150825414,2014
0.1915750915750916,0.0004966654041905934,2014
0.19194139194139195,0.0004985464932986454,2014
0.19230769230769232,0.0005004275824066974,2014
0.19267399267399268,0.0005023086715147494,2014
0.19304029304029305,0.0005041897606228014,2014
0.1934065934065934,0.0005060708497308535,2014
0.19377289377289378,0.0005079519388389055,2014
0.19413919413919414,0.0005098330279469575,2014
0.1945054945054945,0.0005117141170550095,2014
0.19487179487179487,0.0005135952061630615,2014
0.19523809523809524,0.0005154762952711135,2014
0.1956043956043956,0.0005173573843791654,2014
0.19597069597069597,0.0005192384734872174,2014
0.19633699633699633,0.0005211195625952694,2014
0.1967032967032967,0.0005230006517033214,2014
0.19706959706959706,0.0005248817408113734,2014
0.19743589743589743,0.0005267628299194255,2014
0.1978021978021978,0.0005287596783572038,2014
0.19816849816849816,0.000530756526794982,2014
0.19853479853479852,0.0005327533752327604,2014
0.1989010989010989,0.0005347502236705386,2014
0.19926739926739928,0.0005367470721083169,2014
0.19963369963369965,0.0005387439205460952,2014
0.2,0.0005407407689838735,2014
0.20036630036630038,0.0005427376174216518,2014
0.20073260073260074,0.0005447344658594301,2014
0.2010989010989011,0.0005467313142972083,2014
0.20146520146520147,0.0005487281627349867,2014
0.20183150183150184,0.0005507250111727649,2014
0.2021978021978022,0.0005527218596105432,2014
0.20256410256410257,0.0005547187080483215,2014
0.20293040293040293,0.0005567155564860998,2014
0.2032967032967033,0.0005587124049238781,2014
0.20366300366300366,0.0005607092533616564,2014
0.20402930402930403,0.0005627061017994346,2014
0.2043956043956044,0.000564702950237213,2014
0.20476190476190476,0.0005666997986749912,2014
0.20512820512820512,0.0005686966471127696,2014
0.20549450549450549,0.0005706934955505478,2014
0.20586080586080585,0.000572690343988326,2014
0.20622710622710622,0.0005746871924261044,2014
0.20659340659340658,0.0005766840408638826,2014
0.20695970695970695,0.0005786808893016609,2014
0.20732600732600734,0.0005806777377394392,2014
0.2076923076923077,0.0005826745861772175,2014
0.20805860805860807,0.0005846714346149958,2014
0.20842490842490843,0.0005866682830527741,2014
0.2087912087912088,0.0005886651314905523,2014
0.20915750915750916,0.0005906619799283307,2014
0.20952380952380953,0.0005926588283661089,2014
0.2098901098901099,0.0005946556768038873,2014
0.21025641025641026,0.0005966525252416655,2014
0.21062271062271062,0.0005986493736794438,2014
0.210989010989011,0.0006006462221172221,2014
0.21135531135531135,0.0006026430705550004,2014
0.21172161172161172,0.0006046399189927786,2014
0.21208791208791208,0.000606636767430557,2014
0.21245421245421245,0.0006086336158683352,2014
0.2128205128205128,0.0006106304643061135,2014
0.21318681318681318,0.0006126273127438918,2014
0.21355311355311354,0.00061462416118167,2014
0.2139194139194139,0.0006166210096194484,2014
0.21428571428571427,0.0006186178580572266,2014
0.21465201465201464,0.000620614706495005,2014
0.21501831501831503,0.0006226115549327832,2014
0.2153846153846154,0.0006246084033705615,2014
0.21575091575091576,0.0006266052518083398,2014
0.21611721611721613,0.0006286021002461181,2014
0.2164835164835165,0.0006305989486838963,2014
0.21684981684981686,0.0006325957971216747,2014
0.21721611721611722,0.0006345926455594529,2014
0.2175824175824176,0.0006365894939972313,2014
0.21794871794871795,0.0006385863424350095,2014
0.21831501831501832,0.0006406989502025141,2014
0.21868131868131868,0.0006428115579700187,2014
0.21904761904761905,0.0006449241657375232,2014
0.2194139194139194,0.0006470367735050277,2014
0.21978021978021978,0.0006491493812725323,2014
0.22014652014652014,0.0006512619890400369,2014
0.2205128205128205,0.0006533745968075415,2014
0.22087912087912087,0.000655487204575046,2014
0.22124542124542124,0.0006575998123425506,2014
0.2216117216117216,0.000659857119272213,2014
0.22197802197802197,0.0006621144262018754,2014
0.22234432234432233,0.0006643717331315378,2014
0.22271062271062272,0.0006666290400612002,2014
0.2230769230769231,0.0006688863469908626,2014
0.22344322344322345,0.0006711436539205251,2014
0.22380952380952382,0.0006734009608501875,2014
0.22417582417582418,0.0006756582677798498,2014
0.22454212454212455,0.0006779155747095123,2014
0.22490842490842491,0.0006801728816391747,2014
0.22527472527472528,0.0006824301885688371,2014
0.22564102564102564,0.0006846874954984994,2014
0.226007326007326,0.0006869448024281619,2014
0.22637362637362637,0.0006892021093578243,2014
0.22673992673992674,0.0006914594162874867,2014
0.2271062271062271,0.0006937167232171492,2014
0.22747252747252747,0.0006959740301468115,2014
0.22783882783882783,0.0006982313370764739,2014
0.2282051282051282,0.0007004886440061364,2014
0.22857142857142856,0.0007027459509357988,2014
0.22893772893772893,0.0007050032578654612,2014
0.2293040293040293,0.0007072605647951236,2014
0.22967032967032966,0.000709517871724786,2014
0.23003663003663002,0.0007117751786544484,2014
0.2304029304029304,0.0007140324855841109,2014
0.23076923076923078,0.0007162897925137732,2014
0.23113553113553115,0.0007185470994434356,2014
0.2315018315018315,0.0007208044063730981,2014
0.23186813186813188,0.0007230617133027605,2014
0.23223443223443224,0.0007253190202324229,2014
0.2326007326007326,0.0007275763271620853,2014
0.23296703296703297,0.0007298336340917477,2014
0.23333333333333334,0.0007320909410214101,2014
0.2336996336996337,0.0007343482479510726,2014
0.23406593406593407,0.000736605554880735,2014
0.23443223443223443,0.0007388628618103973,2014
0.2347985347985348,0.0007411201687400597,2014
0.23516483516483516,0.0007433774756697222,2014
0.23553113553113553,0.0007456347825993846,2014
0.2358974358974359,0.0007478920895290469,2014
0.23626373626373626,0.0007501493964587094,2014
0.23663003663003662,0.0007524067033883718,2014
0.236996336996337,0.0007547797696477605,2014
0.23736263736263735,0.0007571528359071491,2014
0.23772893772893772,0.0007595259021665379,2014
0.23809523809523808,0.0007618989684259266,2014
0.23846153846153847,0.0007642720346853153,2014
0.23882783882783884,0.0007666451009447039,2014
0.2391941391941392,0.0007690181672040926,2014
0.23956043956043957,0.0007713912334634813,2014
0.23992673992673993,0.00077376429972287,2014
