p,lorenz,gini,alpha,year,country_code
0.9,0.7308346980785354,0.49700000000000005,2.9761431411530825,2017.0,COL
0.91,0.7552684108551142,0.49700000000000005,2.9761431411530825,2017.0,COL
0.92,0.7802385259533462,0.49700000000000005,2.9761431411530825,2017.0,COL
0.93,0.805750796530573,0.49700000000000005,2.9761431411530825,2017.0,COL
0.9400000000000001,0.8318109742523975,0.49700000000000005,2.9761431411530825,2017.0,COL
0.9500000000000001,0.8584248093091057,0.49700000000000005,2.9761431411530825,2017.0,COL
0.96,0.8855980504317352,0.49700000000000005,2.9761431411530825,2017.0,COL
0.97,0.9133364449078022,0.49700000000000005,2.9761431411530825,2017.0,COL
0.98,0.9416457385966945,0.49700000000000005,2.9761431411530825,2017.0,COL
0.99,0.9705316759447463,0.49700000000000005,2.9761431411530825,2017.0,COL
1.0,1.0,0.49700000000000005,2.9761431411530825,2017.0,COL
0.0,0.0,0.504,3.032258064516129,2018.0,COL
0.01,8.619535664753033e-07,0.504,3.032258064516129,2018.0,COL
0.02,7.051548592279546e-06,0.504,3.032258064516129,2018.0,COL
0.03,2.411230027436604e-05,0.504,3.032258064516129,2018.0,COL
0.04,5.768795383330472e-05,0.504,3.032258064516129,2018.0,COL
0.05,0.00011348574250658457,0.504,3.032258064516129,2018.0,COL
0.06,0.00019726011199374652,0.504,3.032258064516129,2018.0,COL
0.07,0.0003148032578147375,0.504,3.032258064516129,2018.0,COL
0.08,0.00047193889029100344,0.504,3.032258064516129,2018.0,COL
0.09,0.0006745178013459163,0.504,3.032258064516129,2018.0,COL
0.1,0.0009284145445194747,0.504,3.032258064516129,2018.0,COL
0.11,0.0012395248526770148,0.504,3.032258064516129,2018.0,COL
0.12,0.0016137635705023368,0.504,3.032258064516129,2018.0,COL
0.13,0.002057062960833542,0.504,3.032258064516129,2018.0,COL
0.14,0.0025753712912470793,0.504,3.032258064516129,2018.0,COL
0.15,0.003174651636245136,0.504,3.032258064516129,2018.0,COL
0.16,0.0038608808489324206,0.504,3.032258064516129,2018.0,COL
0.17,0.0046400486683870566,0.504,3.032258064516129,2018.0,COL
0.18,0.00551815693738367,0.504,3.032258064516129,2018.0,COL
0.19,0.006501218911086676,0.504,3.032258064516129,2018.0,COL
0.2,0.007595258641633261,0.504,3.032258064516129,2018.0,COL
0.21,0.008806310426694084,0.504,3.032258064516129,2018.0,COL
0.22,0.010140418312475943,0.504,3.032258064516129,2018.0,COL
0.23,0.01160363564344131,0.504,3.032258064516129,2018.0,COL
0.24,0.013202024652419387,0.504,3.032258064516129,2018.0,COL
0.25,0.014941656085878984,0.504,3.032258064516129,2018.0,COL
0.26,0.016828608860001475,0.504,3.032258064516129,2018.0,COL
0.27,0.018868969743886924,0.504,3.032258064516129,2018.0,COL
0.28,0.021068833066787744,0.504,3.032258064516129,2018.0,COL
0.29,0.023434300446722227,0.504,3.032258064516129,2018.0,COL
0.3,0.025971480538196437,0.504,3.032258064516129,2018.0,COL
0.31,0.028686488797074552,0.504,3.032258064516129,2018.0,COL
0.32,0.03158544726089781,0.504,3.032258064516129,2018.0,COL
0.33,0.03467448434317008,0.504,3.032258064516129,2018.0,COL
0.34,0.03795973464031233,0.504,3.032258064516129,2018.0,COL
0.35000000000000003,0.04144733875014468,0.504,3.032258064516129,2018.0,COL
0.36,0.0451434431008881,0.504,3.032258064516129,2018.0,COL
0.37,0.049054199789792426,0.504,3.032258064516129,2018.0,COL
0.38,0.053185766430595686,0.504,3.032258064516129,2018.0,COL
0.39,0.05754430600910566,0.504,3.032258064516129,2018.0,COL
0.4,0.06213598674626823,0.504,3.032258064516129,2018.0,COL
0.41000000000000003,0.06696698196815218,0.504,3.032258064516129,2018.0,COL
0.42,0.07204346998233645,0.504,3.032258064516129,2018.0,COL
0.43,0.07737163396023626,0.504,3.032258064516129,2018.0,COL
0.44,0.08295766182494732,0.504,3.032258064516129,2018.0,COL
0.45,0.08880774614422746,0.504,3.032258064516129,2018.0,COL
0.46,0.09492808402826852,0.504,3.032258064516129,2018.0,COL
0.47000000000000003,0.10132487703194229,0.504,3.032258064516129,2018.0,COL
0.48,0.1080043310612314,0.504,3.032258064516129,2018.0,COL
0.49,0.11497265628358122,0.504,3.032258064516129,2018.0,COL
0.5,0.12223606704192909,0.504,3.032258064516129,2018.0,COL
0.51,0.12980078177218918,0.504,3.032258064516129,2018.0,COL
0.52,0.13767302292398667,0.504,3.032258064516129,2018.0,COL
0.53,0.1458590168844527,0.504,3.032258064516129,2018.0,COL
0.54,0.15436499390490482,0.504,3.032258064516129,2018.0,COL
0.55,0.1631971880302514,0.504,3.032258064516129,2018.0,COL
0.56,0.17236183703097033,0.504,3.032258064516129,2018.0,COL
0.5700000000000001,0.1818651823375227,0.504,3.032258064516129,2018.0,COL
0.58,0.19171346897707248,0.504,3.032258064516129,2018.0,COL
0.59,0.20191294551239258,0.504,3.032258064516129,2018.0,COL
0.6,0.21246986398284368,0.504,3.032258064516129,2018.0,COL
0.61,0.22339047984732371,0.504,3.032258064516129,2018.0,COL
0.62,0.23468105192908886,0.504,3.032258064516129,2018.0,COL
0.63,0.24634784236235577,0.504,3.032258064516129,2018.0,COL
0.64,0.2583971165405989,0.504,3.032258064516129,2018.0,COL
0.65,0.27083514306646417,0.504,3.032258064516129,2018.0,COL
0.66,0.2836681937032229,0.504,3.032258064516129,2018.0,COL
0.67,0.2969025433276963,0.504,3.032258064516129,2018.0,COL
0.68,0.31054446988458395,0.504,3.032258064516129,2018.0,COL
0.6900000000000001,0.3246002543421347,0.504,3.032258064516129,2018.0,COL
0.7000000000000001,0.3390761806491003,0.504,3.032258064516129,2018.0,COL
0.71,0.3539785356929175,0.504,3.032258064516129,2018.0,COL
0.72,0.36931360925906687,0.504,3.032258064516129,2018.0,COL
0.73,0.3850876939915565,0.504,3.032258064516129,2018.0,COL
0.74,0.40130708535448856,0.504,3.032258064516129,2018.0,COL
0.75,0.41797808159466043,0.504,3.032258064516129,2018.0,COL
0.76,0.43510698370516165,0.504,3.032258064516129,2018.0,COL
0.77,0.452700095389926,0.504,3.032258064516129,2018.0,COL
0.78,0.4707637230292019,0.504,3.032258064516129,2018.0,COL
0.79,0.4893041756459053,0.504,3.032258064516129,2018.0,COL
0.8,0.5083277648728219,0.504,3.032258064516129,2018.0,COL
0.81,0.5278408049206269,0.504,3.032258064516129,2018.0,COL
0.8200000000000001,0.5478496125466908,0.504,3.032258064516129,2018.0,COL
0.8300000000000001,0.568360507024644,0.504,3.032258064516129,2018.0,COL
0.84,0.5893798101146717,0.504,3.032258064516129,2018.0,COL
0.85,0.6109138460345142,0.504,3.032258064516129,2018.0,COL
0.86,0.6329689414311445,0.504,3.032258064516129,2018.0,COL
0.87,0.6555514253531042,0.504,3.032258064516129,2018.0,COL
0.88,0.6786676292234713,0.504,3.032258064516129,2018.0,COL
0.89,0.7023238868134402,0.504,3.032258064516129,2018.0,COL
0.9,0.7265265342164916,0.504,3.032258064516129,2018.0,COL
0.91,0.7512819098231354,0.504,3.032258064516129,2018.0,COL
0.92,0.7765963542962041,0.504,3.032258064516129,2018.0,COL
0.93,0.8024762105466824,0.504,3.032258064516129,2018.0,COL
0.9400000000000001,0.8289278237100519,0.504,3.032258064516129,2018.0,COL
0.9500000000000001,0.8559575411231389,0.504,3.032258064516129,2018.0,COL
0.96,0.8835717123014442,0.504,3.032258064516129,2018.0,COL
0.97,0.9117766889169457,0.504,3.032258064516129,2018.0,COL
0.98,0.9405788247763535,0.504,3.032258064516129,2018.0,COL
0.99,0.9699844757998067,0.504,3.032258064516129,2018.0,COL
1.0,1.0,0.504,3.032258064516129,2018.0,COL
0.0,0.0,0.513,3.106776180698152,2019.0,COL
0.01,6.115720633631458e-07,0.513,3.106776180698152,2019.0,COL
0.02,5.26842083769148e-06,0.513,3.106776180698152,2019.0,COL
0.03,1.8567634907679115e-05,0.513,3.106776180698152,2019.0,COL
0.04,4.538509815243211e-05,0.513,3.106776180698152,2019.0,COL
0.05,9.078017154800822e-05,0.513,3.106776180698152,2019.0,COL
0.06,0.00015995190185163596,0.513,3.106776180698152,2019.0,COL
0.07,0.00025821299773468026,0.513,3.106776180698152,2019.0,COL
0.08,0.0003909723990858073,0.513,3.106776180698152,2019.0,COL
0.09,0.0005637227184135626,0.513,3.106776180698152,2019.0,COL
0.1,0.0007820307304467938,0.513,3.106776180698152,2019.0,COL
0.11,0.0010515299032672729,0.513,3.106776180698152,2019.0,COL
0.12,0.001377914367293716,0.513,3.106776180698152,2019.0,COL
0.13,0.0017669339370171716,0.513,3.106776180698152,2019.0,COL
0.14,0.0022243899277334953,0.513,3.106776180698152,2019.0,COL
0.15,0.002756131587977749,0.513,3.106776180698152,2019.0,COL
0.16,0.003368053018933932,0.513,3.106776180698152,2019.0,COL
0.17,0.004066090485920919,0.513,3.106776180698152,2019.0,COL
0.18,0.0048562200504024405,0.513,3.106776180698152,2019.0,COL
0.19,0.005744455467517556,0.513,3.106776180698152,2019.0,COL
0.2,0.006736846306131091,0.513,3.106776180698152,2019.0,COL
0.21,0.007839476257286206,0.513,3.106776180698152,2019.0,COL
0.22,0.009058461603631926,0.513,3.106776180698152,2019.0,COL
0.23,0.010399949827517917,0.513,3.106776180698152,2019.0,COL
0.24,0.011870118339421438,0.513,3.106776180698152,2019.0,COL
0.25,0.01347517331149305,0.513,3.106776180698152,2019.0,COL
0.26,0.015221348603489013,0.513,3.106776180698152,2019.0,COL
0.27,0.017114904770351207,0.513,3.106776180698152,2019.0,COL
0.28,0.019162128142311087,0.513,3.106776180698152,2019.0,COL
0.29,0.02136932996971566,0.513,3.106776180698152,2019.0,COL
0.3,0.023742845625863016,0.513,3.106776180698152,2019.0,COL
0.31,0.026289033862039346,0.513,3.106776180698152,2019.0,COL
0.32,0.029014276109706492,0.513,3.106776180698152,2019.0,COL
0.33,0.03192497582542524,0.513,3.106776180698152,2019.0,COL
0.34,0.035027557874638786,0.513,3.106776180698152,2019.0,COL
0.35000000000000003,0.038328467950899364,0.513,3.106776180698152,2019.0,COL
0.36,0.041834172027513765,0.513,3.106776180698152,2019.0,COL
0.37,0.045551155838920616,0.513,3.106776180698152,2019.0,COL
0.38,0.04948592438940371,0.513,3.106776180698152,2019.0,COL
0.39,0.05364500148699889,0.513,3.106776180698152,2019.0,COL
0.4,0.05803492930067144,0.513,3.106776180698152,2019.0,COL
0.41000000000000003,0.06266226793903393,0.513,3.106776180698152,2019.0,COL
0.42,0.06753359504904285,0.513,3.106776180698152,2019.0,COL
0.43,0.07265550543326152,0.513,3.106776180698152,2019.0,COL
0.44,0.07803461068440709,0.513,3.106776180698152,2019.0,COL
0.45,0.08367753883601711,0.513,3.106776180698152,2019.0,COL
0.46,0.08959093402817314,0.513,3.106776180698152,2019.0,COL
0.47000000000000003,0.09578145618731165,0.513,3.106776180698152,2019.0,COL
0.48,0.10225578071923463,0.513,3.106776180698152,2019.0,COL
0.49,0.10902059821450605,0.513,3.106776180698152,2019.0,COL
0.5,0.11608261416548582,0.513,3.106776180698152,2019.0,COL
0.51,0.12344854869431367,0.513,3.106776180698152,2019.0,COL
0.52,0.13112513629120776,0.513,3.106776180698152,2019.0,COL
0.53,0.13911912556249223,0.513,3.106776180698152,2019.0,COL
0.54,0.14743727898781145,0.513,3.106776180698152,2019.0,COL
0.55,0.1560863726860287,0.513,3.106776180698152,2019.0,COL
0.56,0.16507319618934332,0.513,3.106776180698152,2019.0,COL
0.5700000000000001,0.1744045522251936,0.513,3.106776180698152,2019.0,COL
0.58,0.18408725650554206,0.513,3.106776180698152,2019.0,COL
0.59,0.1941281375231689,0.513,3.106776180698152,2019.0,COL
0.6,0.20453403635462183,0.513,3.106776180698152,2019.0,COL
0.61,0.21531180646949766,0.513,3.106776180698152,2019.0,COL
0.62,0.22646831354574812,0.513,3.106776180698152,2019.0,COL
0.63,0.23801043529072474,0.513,3.106776180698152,2019.0,COL
0.64,0.24994506126769447,0.513,3.106776180698152,2019.0,COL
0.65,0.26227909272757416,0.513,3.106776180698152,2019.0,COL
0.66,0.27501944244564847,0.513,3.106776180698152,2019.0,COL
0.67,0.2881730345630481,0.513,3.106776180698152,2019.0,COL
0.68,0.3017468044327806,0.513,3.106776180698152,2019.0,COL
0.6900000000000001,0.31574769847011586,0.513,3.106776180698152,2019.0,COL
0.7000000000000001,0.33018267400714124,0.513,3.106776180698152,2019.0,COL
0.71,0.3450586991513118,0.513,3.106776180698152,2019.0,COL
0.72,0.36038275264783004,0.513,3.106776180698152,2019.0,COL
0.73,0.37616182374569734,0.513,3.106776180698152,2019.0,COL
0.74,0.39240291206729283,0.513,3.106776180698152,2019.0,COL
0.75,0.4091130274813366,0.513,3.106776180698152,2019.0,COL
0.76,0.4262991899791061,0.513,3.106776180698152,2019.0,COL
0.77,0.44396842955378024,0.513,3.106776180698152,2019.0,COL
0.78,0.4621277860827918,0.513,3.106776180698152,2019.0,COL
0.79,0.4807843092130745,0.513,3.106776180698152,2019.0,COL
0.8,0.4999450582490985,0.513,3.106776180698152,2019.0,COL
0.81,0.5196171020435906,0.513,3.106776180698152,2019.0,COL
0.8200000000000001,0.539807518890843,0.513,3.106776180698152,2019.0,COL
0.8300000000000001,0.5605233964225182,0.513,3.106776180698152,2019.0,COL
0.84,0.5817718315058608,0.513,3.106776180698152,2019.0,COL
0.85,0.6035599301442334,0.513,3.106776180698152,2019.0,COL
0.86,0.6258948073798959,0.513,3.106776180698152,2019.0,COL
0.87,0.6487835871989515,0.513,3.106776180698152,2019.0,COL
0.88,0.6722334024383875,0.513,3.106776180698152,2019.0,COL
0.89,0.69625139469514,0.513,3.106776180698152,2019.0,COL
0.9,0.7208447142371168,0.513,3.106776180698152,2019.0,COL
0.91,0.7460205199161138,0.513,3.106776180698152,2019.0,COL
0.92,0.7717859790825653,0.513,3.106776180698152,2019.0,COL
0.93,0.7981482675020688,0.513,3.106776180698152,2019.0,COL
0.9400000000000001,0.8251145692736286,0.513,3.106776180698152,2019.0,COL
0.9500000000000001,0.8526920767495653,0.513,3.106776180698152,2019.0,COL
0.96,0.8808879904570391,0.513,3.106776180698152,2019.0,COL
0.97,0.9097095190211392,0.513,3.106776180698152,2019.0,COL
0.98,0.9391638790894883,0.513,3.106776180698152,2019.0,COL
0.99,0.9692582952583229,0.513,3.106776180698152,2019.0,COL
1.0,1.0,0.513,3.106776180698152,2019.0,COL
0.0,0.0,0.535,3.301075268817205,2020.0,COL
0.01,2.4994788278929953e-07,0.535,3.301075268817205,2020.0,COL
0.02,2.4636110095344956e-06,0.535,3.301075268817205,2020.0,COL
0.03,9.394261315037119e-06,0.535,3.301075268817205,2020.0,COL
0.04,2.4282578986339835e-05,0.535,3.301075268817205,2020.0,COL
0.05,5.072266427028584e-05,0.535,3.301075268817205,2020.0,COL
0.06,9.259452548225489e-05,0.535,3.301075268817205,2020.0,COL
0.07,0.0001540216253170165,0.535,3.301075268817205,2020.0,COL
0.08,0.00023934121090782399,0.535,3.301075268817205,2020.0,COL
0.09,0.00035308218925622,0.535,3.301075268817205,2020.0,COL
0.1,0.0004999478800728128,0.535,3.301075268817205,2020.0,COL
0.11,0.0006848021268041328,0.535,3.301075268817205,2020.0,COL
0.12,0.000912657830324584,0.535,3.301075268817205,2020.0,COL
0.13,0.001188667294561624,0.535,3.301075268817205,2020.0,COL
0.14,0.001518113966811498,0.535,3.301075268817205,2020.0,COL
0.15,0.0019064052771018754,0.535,3.301075268817205,2020.0,COL
0.16,0.002359066360745649,0.535,3.301075268817205,2020.0,COL
0.17,0.0028817345024812267,0.535,3.301075268817205,2020.0,COL
0.18,0.0034801541786030495,0.535,3.301075268817205,2020.0,COL
0.19,0.004160172600803536,0.535,3.301075268817205,2020.0,COL
0.2,0.004927735685519247,0.535,3.301075268817205,2020.0,COL
0.21,0.005788884387608557,0.535,3.301075268817205,2020.0,COL
0.22,0.00674975134864205,0.535,3.301075268817205,2020.0,COL
0.23,0.00781655781894554,0.535,3.301075268817205,2020.0,COL
0.24,0.008995610819479877,0.535,3.301075268817205,2020.0,COL
0.25,0.010293300515151529,0.535,3.301075268817205,2020.0,COL
0.26,0.011716097775567827,0.535,3.301075268817205,2020.0,COL
0.27,0.01327055190283182,0.535,3.301075268817205,2020.0,COL
0.28,0.01496328850889953,0.535,3.301075268817205,2020.0,COL
0.29,0.016801007527436178,0.535,3.301075268817205,2020.0,COL
0.3,0.01879048134711349,0.535,3.301075268817205,2020.0,COL
0.31,0.020938553054967796,0.535,3.301075268817205,2020.0,COL
0.32,0.02325213477985206,0.535,3.301075268817205,2020.0,COL
0.33,0.02573820612721198,0.535,3.301075268817205,2020.0,COL
0.34,0.028403812697436845,0.535,3.301075268817205,2020.0,COL
0.35000000000000003,0.03125606468090971,0.535,3.301075268817205,2020.0,COL
0.36,0.03430213552363406,0.535,3.301075268817205,2020.0,COL
0.37,0.03754926065796496,0.535,3.301075268817205,2020.0,COL
0.38,0.041004736293537895,0.535,3.301075268817205,2020.0,COL
0.39,0.04467591826398199,0.535,3.301075268817205,2020.0,COL
0.4,0.048570220925435885,0.535,3.301075268817205,2020.0,COL
0.41000000000000003,0.052695116103264175,0.535,3.301075268817205,2020.0,COL
0.42,0.05705813208370711,0.535,3.301075268817205,2020.0,COL
0.43,0.06166685264749241,0.535,3.301075268817205,2020.0,COL
0.44,0.06652891614270058,0.535,3.301075268817205,2020.0,COL
0.45,0.07165201459441002,0.535,3.301075268817205,2020.0,COL
0.46,0.07704389284885586,0.535,3.301075268817205,2020.0,COL
0.47000000000000003,0.0827123477500248,0.535,3.301075268817205,2020.0,COL
0.48,0.08866522734677475,0.535,3.301075268817205,2020.0,COL
0.49,0.09491043012872037,0.535,3.301075268817205,2020.0,COL
0.5,0.10145590428926021,0.535,3.301075268817205,2020.0,COL
0.51,0.10830964701424584,0.535,3.301075268817205,2020.0,COL
0.52,0.11547970379490327,0.535,3.301075268817205,2020.0,COL
0.53,0.12297416776371922,0.535,3.301075268817205,2020.0,COL
0.54,0.13080117905209582,0.535,3.301075268817205,2020.0,COL
0.55,0.13896892416866186,0.535,3.301075268817205,2020.0,COL
0.56,0.14748563539720472,0.535,3.301075268817205,2020.0,COL
0.5700000000000001,0.15635959021325685,0.535,3.301075268817205,2020.0,COL
0.58,0.16559911071843528,0.535,3.301075268817205,2020.0,COL
0.59,0.17521256309169106,0.535,3.301075268817205,2020.0,COL
0.6,0.18520835705667832,0.535,3.301075268817205,2020.0,COL
0.61,0.19559494536450522,0.535,3.301075268817205,2020.0,COL
0.62,0.20638082329117124,0.535,3.301075268817205,2020.0,COL
0.63,0.21757452814904008,0.535,3.301075268817205,2020.0,COL
0.64,0.229184638811735,0.535,3.301075268817205,2020.0,COL
0.65,0.2412197752518805,0.535,3.301075268817205,2020.0,COL
0.66,0.2536885980911467,0.535,3.301075268817205,2020.0,COL
0.67,0.2665998081620841,0.535,3.301075268817205,2020.0,COL
0.68,0.27996214608126635,0.535,3.301075268817205,2020.0,COL
0.6900000000000001,0.29378439183328287,0.535,3.301075268817205,2020.0,COL
0.7000000000000001,0.3080753643651508,0.535,3.301075268817205,2020.0,COL
0.71,0.32284392119073707,0.535,3.301075268817205,2020.0,COL
0.72,0.3380989580048045,0.535,3.301075268817205,2020.0,COL
0.73,0.3538494083063132,0.535,3.301075268817205,2020.0,COL
0.74,0.37010424303063255,0.535,3.301075268817205,2020.0,COL
0.75,0.3868724701903312,0.535,3.301075268817205,2020.0,COL
0.76,0.40416313452423214,0.535,3.301075268817205,2020.0,COL
0.77,0.42198531715443516,0.535,3.301075268817205,2020.0,COL
0.78,0.4403481352510229,0.535,3.301075268817205,2020.0,COL
0.79,0.45926074170418013,0.535,3.301075268817205,2020.0,COL
0.8,0.47873232480346994,0.535,3.301075268817205,2020.0,COL
0.81,0.49877210792402166,0.535,3.301075268817205,2020.0,COL
0.8200000000000001,0.5193893492193958,0.535,3.301075268817205,2020.0,COL
0.8300000000000001,0.5405933413209052,0.535,3.301075268817205,2020.0,COL
0.84,0.5623934110431766,0.535,3.301075268817205,2020.0,COL
0.85,0.5847989190957532,0.535,3.301075268817205,2020.0,COL
0.86,0.6078192598005383,0.535,3.301075268817205,2020.0,COL
0.87,0.6314638608148999,0.535,3.301075268817205,2020.0,COL
0.88,0.6557421828602549,0.535,3.301075268817205,2020.0,COL
0.89,0.6806637194559624,0.535,3.301075268817205,2020.0,COL
0.9,0.7062379966583656,0.535,3.301075268817205,2020.0,COL
0.91,0.7324745728048228,0.535,3.301075268817205,2020.0,COL
0.92,0.7593830382625792,0.535,3.301075268817205,2020.0,COL
0.93,0.7869730151823366,0.535,3.301075268817205,2020.0,COL
0.9400000000000001,0.8152541572563802,0.535,3.301075268817205,2020.0,COL
0.9500000000000001,0.8442361494811323,0.535,3.301075268817205,2020.0,COL
0.96,0.8739287079240056,0.535,3.301075268817205,2020.0,COL
0.97,0.9043415794944322,0.535,3.301075268817205,2020.0,COL
0.98,0.9354845417189512,0.535,3.301075268817205,2020.0,COL
0.99,0.967367402520243,0.535,3.301075268817205,2020.0,COL
1.0,1.0,0.535,3.301075268817205,2020.0,COL
0.0,0.0,0.551,3.4543429844098004,2021.0,COL
0.01,1.2339967934477434e-07,0.551,3.4543429844098004,2021.0,COL
0.02,1.3526171350551403e-06,0.551,3.4543429844098004,2021.0,COL
0.03,5.4885103830716845e-06,0.551,3.4543429844098004,2021.0,COL
0.04,1.4826400876885693e-05,0.551,3.4543429844098004,2021.0,COL
0.05,3.204764800976153e-05,0.551,3.4543429844098004,2021.0,COL
0.06,6.016104117522728e-05,0.551,3.4543429844098004,2021.0,COL
0.07,0.00010246428569973835,0.551,3.4543429844098004,2021.0,COL
0.08,0.00016251617495083385,0.551,3.4543429844098004,2021.0,COL
0.09,0.00024411527149046318,0.551,3.4543429844098004,2021.0,COL
0.1,0.00035128290499933867,0.551,3.4543429844098004,2021.0,COL
0.11,0.00048824920765234406,0.551,3.4543429844098004,2021.0,COL
0.12,0.0006594413825745185,0.551,3.4543429844098004,2021.0,COL
0.13,0.0008694736706365565,0.551,3.4543429844098004,2021.0,COL
0.14,0.0011231386443186946,0.551,3.4543429844098004,2021.0,COL
0.15,0.0014253995617214009,0.551,3.4543429844098004,2021.0,COL
0.16,0.0017813835832420724,0.551,3.4543429844098004,2021.0,COL
0.17,0.0021963757012628937,0.551,3.4543429844098004,2021.0,COL
0.18,0.002675813267100041,0.551,3.4543429844098004,2021.0,COL
0.19,0.0032252810241006472,0.551,3.4543429844098004,2021.0,COL
0.2,0.0038505065740608337,0.551,3.4543429844098004,2021.0,COL
0.21,0.004557356217966968,0.551,3.4543429844098004,2021.0,COL
0.22,0.005351831122692644,0.551,3.4543429844098004,2021.0,COL
0.23,0.006240063773575339,0.551,3.4543429844098004,2021.0,COL
0.24,0.007228314679348627,0.551,3.4543429844098004,2021.0,COL
0.25,0.008322969301144015,0.551,3.4543429844098004,2021.0,COL
0.26,0.009530535181508955,0.551,3.4543429844098004,2021.0,COL
0.27,0.010857639252840647,0.551,3.4543429844098004,2021.0,COL
0.28,0.012311025307477026,0.551,3.4543429844098004,2021.0,COL
0.29,0.013897551614044204,0.551,3.4543429844098004,2021.0,COL
0.3,0.015624188666630442,0.551,3.4543429844098004,2021.0,COL
0.31,0.017498017055015167,0.551,3.4543429844098004,2021.0,COL
0.32,0.019526225445586534,0.551,3.4543429844098004,2021.0,COL
0.33,0.021716108663777454,0.551,3.4543429844098004,2021.0,COL
0.34,0.02407506586987536,0.551,3.4543429844098004,2021.0,COL
0.35000000000000003,0.02661059882094349,0.551,3.4543429844098004,2021.0,COL
0.36,0.029330310212355205,0.551,3.4543429844098004,2021.0,COL
0.37,0.03224190209310641,0.551,3.4543429844098004,2021.0,COL
0.38,0.03535317434965012,0.551,3.4543429844098004,2021.0,COL
0.39,0.03867202325350514,0.551,3.4543429844098004,2021.0,COL
0.4,0.042206440068336404,0.551,3.4543429844098004,2021.0,COL
0.41000000000000003,0.045964509712599085,0.551,3.4543429844098004,2021.0,COL
0.42,0.0499544094741868,0.551,3.4543429844098004,2021.0,COL
0.43,0.05418440777383466,0.551,3.4543429844098004,2021.0,COL
0.44,0.058662862974303266,0.551,3.4543429844098004,2021.0,COL
0.45,0.06339822223261747,0.551,3.4543429844098004,2021.0,COL
0.46,0.06839902039285382,0.551,3.4543429844098004,2021.0,COL
0.47000000000000003,0.07367387891716981,0.551,3.4543429844098004,2021.0,COL
0.48,0.07923150485294671,0.551,3.4543429844098004,2021.0,COL
0.49,0.08508068983407939,0.551,3.4543429844098004,2021.0,COL
0.5,0.09123030911459204,0.551,3.4543429844098004,2021.0,COL
0.51,0.09768932063289218,0.551,3.4543429844098004,2021.0,COL
0.52,0.10446676410509467,0.551,3.4543429844098004,2021.0,COL
0.53,0.11157176014595764,0.551,3.4543429844098004,2021.0,COL
0.54,0.11901350941607186,0.551,3.4543429844098004,2021.0,COL
0.55,0.12680129179403668,0.551,3.4543429844098004,2021.0,COL
0.56,0.13494446557243892,0.551,3.4543429844098004,2021.0,COL
0.5700000000000001,0.14345246667652806,0.551,3.4543429844098004,2021.0,COL
0.58,0.15233480790455117,0.551,3.4543429844098004,2021.0,COL
0.59,0.16160107818877675,0.551,3.4543429844098004,2021.0,COL
0.6,0.17126094187629357,0.551,3.4543429844098004,2021.0,COL
0.61,0.1813241380287301,0.551,3.4543429844098004,2021.0,COL
0.62,0.19180047974008682,0.551,3.4543429844098004,2021.0,COL
0.63,0.20269985347192274,0.551,3.4543429844098004,2021.0,COL
0.64,0.21403221840518097,0.551,3.4543429844098004,2021.0,COL
0.65,0.22580760580797804,0.551,3.4543429844098004,2021.0,COL
0.66,0.2380361184187199,0.551,3.4543429844098004,2021.0,COL
0.67,0.2507279298439416,0.551,3.4543429844098004,2021.0,COL
0.68,0.26389328397030076,0.551,3.4543429844098004,2021.0,COL
0.6900000000000001,0.2775424943901856,0.551,3.4543429844098004,2021.0,COL
0.7000000000000001,0.2916859438404248,0.551,3.4543429844098004,2021.0,COL
0.71,0.3063340836536154,0.551,3.4543429844098004,2021.0,COL
0.72,0.32149743322160795,0.551,3.4543429844098004,2021.0,COL
0.73,0.3371865794707097,0.551,3.4543429844098004,2021.0,COL
0.74,0.3534121763481935,0.551,3.4543429844098004,2021.0,COL
0.75,0.3701849443197137,0.551,3.4543429844098004,2021.0,COL
0.76,0.38751566987725444,0.551,3.4543429844098004,2021.0,COL
0.77,0.4054152050572505,0.551,3.4543429844098004,2021.0,COL
0.78,0.4238944669685401,0.551,3.4543429844098004,2021.0,COL
0.79,0.44296443732982255,0.551,3.4543429844098004,2021.0,COL
0.8,0.4626361620163095,0.551,3.4543429844098004,2021.0,COL
0.81,0.4829207506152743,0.551,3.4543429844098004,2021.0,COL
0.8200000000000001,0.5038293759902123,0.551,3.4543429844098004,2021.0,COL
0.8300000000000001,0.5253732738533446,0.551,3.4543429844098004,2021.0,COL
0.84,0.5475637423462015,0.551,3.4543429844098004,2021.0,COL
0.85,0.5704121416280415,0.551,3.4543429844098004,2021.0,COL
0.86,0.5939298934718616,0.551,3.4543429844098004,2021.0,COL
0.87,0.6181284808677779,0.551,3.4543429844098004,2021.0,COL
0.88,0.643019447633553,0.551,3.4543429844098004,2021.0,COL
0.89,0.668614398032061,0.551,3.4543429844098004,2021.0,COL
0.9,0.6949249963954918,0.551,3.4543429844098004,2021.0,COL
0.91,0.7219629667560967,0.551,3.4543429844098004,2021.0,COL
0.92,0.7497400924832949,0.551,3.4543429844098004,2021.0,COL
0.93,0.7782682159269579,0.551,3.4543429844098004,2021.0,COL
0.9400000000000001,0.8075592380667037,0.551,3.4543429844098004,2021.0,COL
0.9500000000000001,0.8376251181670344,0.551,3.4543429844098004,2021.0,COL
0.96,0.8684778734381581,0.551,3.4543429844098004,2021.0,COL
